Nome do medicamento;Dosagem
Fluoxetina Teva 20 mg cápsulas;20 mg
Fluoxetina Zentiva;20 mg
Lansoprazol Ciclum;30 mg
Lansoprazol Teva;30 mg
Perindopril + Indapamida Mylan;2 mg + 0.625 mg
Sinvastatina Anova;10 mg
Terbinafina Atral;250 mg
Terbinafina Mylan;250 mg
Terbinafina Pentafarma;250 mg
Termycol 250 mg comprimidos;250 mg
Clopidogrel Cereflow;75 mg
Dislipina;10 mg
Dutasterida Teva;0.5 mg
Fraxiparina;5700 U.I. anti-Xa/0.6 ml
Itraconazol Ratiopharm 100 mg Cápsulas;100 mg
Mirtazapina Alter;30 mg
Pregabalina Baldacci;75 mg
Pregabalina GP;25 mg
Sertralina Bluefish;100 mg
Sinvastatina Tetrafarma;10 mg
Valaciclovir Aurobindo;1000 mg
Valaciclovir Pentafarma;1000 mg
Alprazolam Bluepharma 0,5 mg Comprimidos;0.5 mg
Betametasona + Ácido fusídico Mylan;1 mg/g + 20 mg/g
Bglau;0.7 mg/0.35 ml
Coversyl 10 mg;10 mg
Cutivate;0.5 mg/g
Diazepam Allgen rektiole;5 mg/2.5 ml
Lansoprazol Baldacci 30 mg Cápsulas duras gastrorresistentes;30 mg
Lansoprazol Lanzogastro;30 mg
Losartan KRKA 50 mg Comprimidos;50 mg
Mirtazapina Generis;15 mg
Mirtazapina Mylan;15 mg
Pregabalina Zentiva;150 mg
Sinvastatina Vascorim;20 mg
Stesolid;5 mg/2.5 ml
Supralip 145 mg;145 mg
Telmisartan + Hidroclorotiazida Teva;80 mg + 12.5 mg
Telmisartan + Hidroclorotiazida Tolife;80 mg + 12.5 mg
Carbamazepina Wynn;400 mg
Fibrocide;100 mg/1 ml
Fludex LP;1.5 mg
Glucose 5% Labesfal;50 mg/ml
Glucose 5% Labesfal;50 mg/ml
Ivabradina Accord;7.5 mg
Ramipril Germed;2.5 mg
Rasilez HCT;150 mg + 12.5 mg
Silodosina Aristo;8 mg
Tranxene;15 mg
Azzavix;1000 mg
Cardipril;10 mg
Cardipril;10 mg
Celecoxib Sandoz;100 mg
Celecoxib Zentiva;100 mg
Diclofenac Sandoz 50 mg Comprimidos revestidos;50 mg
Ibuprofeno Ciclum;600 mg
Irbesartan + Hidroclorotiazida GP;150 mg + 12.5 mg
Irbesartan + Hidroclorotiazida Krka;300 mg + 12.5 mg
Losartan ToLife;50 mg
Nitradisc 5;5 mg/24 h
Olmesartan medoxomilo + Hidroclorotiazida Aurobindo;20 mg + 12.5 mg
Olmesartan medoxomilo + Hidroclorotiazida Aurovitas;20 mg + 12.5 mg
Olmesartan medoxomilo + Hidroclorotiazida ratiopharm;20 mg + 12.5 mg
Olmesartan medoxomilo + Hidroclorotiazida Teva;20 mg + 12.5 mg
Sertralina Aurobindo;100 mg
Ácido alendrónico + Colecalciferol Bluepharma;70 mg + 2800 U.I.
Ácido alendrónico + Colecalciferol Mylan;70 mg + 2800 U.I.
Bupropiom Sandoz;150 mg
Cefadroxil Mylan;1000 mg
Ceforal;1000 mg
Cinet;1 mg/ml
Clarissa;2 mg + 0.03 mg
Gelotralib;100 mg
Irbesartan Bluepharma;75 mg
Maprotilina Ratiopharm 50 mg Comprimidos Revestidos;50 mg
Metroderme;7.5 mg/g
Ramipril Generis;5 mg
Ramipril GP;5 mg
Tramal retard;100 mg
Travex;100 mg
Triticum;100 mg
Zipos;250 mg/5 ml
Amlodipina Accord;5 mg
Ceftriaxona Mesporin 250 mg Pó e Solvente para Solução Injectável IV;250 mg/5 ml
Celecoxib Alter;100 mg
Cordarone;200 mg
Feldene;20 mg
Kestine;10 mg
Lansoprazol Blixie;15 mg
Mirtazapina Vida;15 mg
Movalis;15 mg/1.5 ml
Remotil;10 mg
Tansulosina Bluepharma;0.4 mg
Telmisartan + Hidroclorotiazida Teva;80 mg + 25 mg
Telmisartan + Hidroclorotiazida Tolife;80 mg + 25 mg
Zeldox;40 mg
Coaprovel;150 mg + 12.5 mg
Enalapril + Lercanidipina Ciclum;20 mg + 10 mg
Flindix;5 mg
Fluvastatina Ratiopharm;40 mg
Olmesartan medoxomilo + Hidroclorotiazida Zentiva;40 mg + 25 mg
Soro Fisiológico Basi;9 mg/ml
Soro Fisiológico Basi;9 mg/ml
Tiocolquicosido Generis;4 mg
Tobrex;3 mg/ml
Aglidil;2 mg
Aglidil;3 mg
Aglidil;4 mg
Alfuzosina Generis;10 mg
Alfuzosina Sandoz 10 mg Comprimidos de libertação prolongada;10 mg
Alfuzosina Zentiva;10 mg
Amiodarona Alter;200 mg
Amiodarona Mylan;200 mg
Amlodipina Azevedos;10 mg
Amlodipina Basi;10 mg
Amlodipina Farmoz 10 mg Comprimidos;10 mg
Amlodipina GP 10 mg Comprimidos;10 mg
Amlodipina Jaba 10 mg comprimidos;10 mg
Amlodipina Mibral;10 mg
Amlodipina Orexene;10 mg
Amlodipina Tecnimede 10 mg Comprimidos;10 mg
Amlodipina toLife 10 mg Comprimidos;10 mg
Amlodipina Vir;10 mg
Amlodipina Vitória;10 mg
Amoxicilina + Ácido Clavulânico Sandoz 500 mg + 125 mg Comprimidos revestidos;500 mg + 125 mg
Aratis Farbio;100 mg
Aserin;50 mg
Aserin;50 mg
Atenolol Azevedos;50 mg
Atorvastatina Farmoz;10 mg
Atorvastatina Ocram;10 mg
Bisoprolol Bluepharma;10 mg
Candesartan + Hidroclorotiazida Anova;16 mg + 12.5 mg
Candesartan + Hidroclorotiazida Anova;8 mg + 12.5 mg
Candesartan + Hidroclorotiazida Anova;8 mg + 12.5 mg
Candesartan + Hidroclorotiazida Farmoz;16 mg + 12.5 mg
Candesartan + Hidroclorotiazida Zentiva;8 mg + 12.5 mg
Candesartan Krka;16 mg
Candesartan Mylan;16 mg
Candesartan Sandoz;8 mg
Captopril Aristo 50 mg Comprimidos;50 mg
Captopril Aristo 50 mg Comprimidos;50 mg
Captopril Carencil 50 mg Comprimidos;50 mg
Captopril Mylan;50 mg
Carvedilol Ciclum 25 mg Comprimidos;25 mg
Carvedilol Teva 25 mg comprimidos;25 mg
Ceftriaxona Cefilan 500 mg Pó e solvente para solução injectável IM;500 mg/2 ml
Ceftriaxona Labesfal 500 mg Pó e Solvente para Solução Injectável (IV);500 mg/5 ml
Ceftriaxona Medinfar 500 mg Pó e Solvente para Solução Injectável;500 mg/2 ml
Claritromicina Sandoz;250 mg
Desdek;1 mg/g
Desloratadina Mylan;5 mg
Doprifane;0.5 mg
Enalapril Krka;5 mg
Fentanilo Mylan;12 µg/h
Finasterida Sandoz;5 mg
Finasterida toLife 5 mg Comprimidos revestidos;5 mg
Fluoxetina Ciclum 20 mg Cápsulas;20 mg
Fluoxetina Mylan;20 mg
Fluoxetina Tuneluz;20 mg
Fluvastatina Ciclum;80 mg
Fluvastatina Mylan;40 mg
Fragmin;2500 U.I./0.2 ml
Gabapentina Almus;600 mg
Gabapentina Almus;600 mg
Gabapentina Almus;800 mg
Gabapentina Almus;800 mg
Gabapentina Ciclum;600 mg
Gabapentina Ciclum;600 mg
Gabapentina Ciclum;800 mg
Gabapentina Ciclum;800 mg
Gabapentina Farmoz;600 mg
Gabapentina Farmoz;600 mg
Gabapentina Farmoz;800 mg
Gabapentina Farmoz;800 mg
Gabapentina Gabamox;600 mg
Gabapentina Gabamox;800 mg
Gabapentina ToLife;600 mg
Gabapentina ToLife;600 mg
Gabapentina ToLife;800 mg
Gabapentina ToLife;800 mg
Galantamina Aristo;4 mg
Glimepirida Vir;2 mg
Glimepirida Vir;3 mg
Glimepirida Vir;4 mg
Itraconazol Mylan;100 mg
Lamotrigina Mylan;100 mg
Lansoprazol Alexin;30 mg
Lansoprazol Baldacci 30 mg Cápsulas duras gastrorresistentes;30 mg
Lansoprazol Biofarmoz;30 mg
Lansoprazol Blixie;30 mg
Lansoprazol Farmoz;30 mg
Lansoprazol Gastroliber;30 mg
Lansoprazol Germed;15 mg
Lansoprazol KRKA 15 mg Cápsulas Gastrorresistentes;15 mg
Lansoprazol Lanzogastro;30 mg
Lansoprazol Tecnigen;30 mg
Lansoprazol ToLife;15 mg
Lercanidipina Alter;10 mg
Lercanidipina Anova;10 mg
Lercanidipina Atral;10 mg
Lercanidipina Farmoz;10 mg
Lercanidipina Pentafarma;10 mg
Lercanidipina Pentafarma;10 mg
Levofloxacina Cinfa;250 mg
Levofloxacina Farmoz 250 mg Comprimidos;250 mg
Levofloxacina Loxadin 250 mg Comprimidos;250 mg
Levofloxacina toLife;250 mg
Lisinopril Sandoz;20 mg
Lisinopril toLife 20 mg Comprimidos;20 mg
Losartan + Hidroclorotiazida Almus;100 mg + 25 mg
Losartan + Hidroclorotiazida Alter;100 mg + 25 mg
Losartan + Hidroclorotiazida Cotiasar;100 mg + 25 mg
Losartan + Hidroclorotiazida Farmoz;100 mg + 25 mg
Losartan + Hidroclorotiazida Hicortal;100 mg + 25 mg
Losartan + Hidroclorotiazida Jaba;100 mg + 25 mg
Losartan + Hidroclorotiazida Sandoz;100 mg + 25 mg
Losartan + Hidroclorotiazida Tetrafarma;100 mg + 25 mg
Losartan + Hidroclorotiazida toLife;100 mg + 25 mg
Losartan 1Apharma;50 mg
Losartan Alter;100 mg
Losartan Atral;50 mg
Losartan GP;100 mg
Losartan Krka;100 mg
Losartan Lazulide;50 mg
Losartan Pharmakern;50 mg
Losartan Wynn;12.5 mg
Losartan Wynn;25 mg
Losartan Wynn;25 mg
Mirtazapina Alter;30 mg
Mirtazapina Azevedos;30 mg
Mirtazapina KRKA;30 mg
Mometasona Mylan;1 mg/g
Motilium;10 mg
Neufil;500 mg
Norfloxacina Vitória;400 mg
Ofloxacina Mylan;200 mg
Pantoprazol Almus;20 mg
Pantoprazol Almus;40 mg
Pantoprazol Braiter;20 mg
Pantoprazol Farmoz;20 mg
Pantoprazol Generis Phar;20 mg
Pantoprazol Pharmakern;20 mg
Pantoprazol Tecnigen;20 mg
Pantoprazol Tecnigen;40 mg
Pantoprazol Tecnilor;20 mg
Pantoprazol Tetrafarma;20 mg
Perindopril Azevedos;2 mg
Perindopril Mylan;5 mg
Pioglitazona Atrolex;45 mg
Pramipexol Azevedos;0.088 mg
Pravastatina Ciclum;20 mg
Pravastatina Jaba 20 mg Comprimidos;20 mg
Pravastatina Jaba 40 mg Comprimidos;40 mg
Pravastatina Pharmakern;20 mg
Pravastatina Pharmakern;40 mg
Pravastatina Tetrafarma;20 mg
Pravastatina Tetrafarma;40 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Alter 5 mg Cápsulas;5 mg
Ramipril Alter 5 mg Cápsulas;5 mg
Ramipril Alter 5 mg Cápsulas;5 mg
Ramipril Alter 5 mg Cápsulas;5 mg
Ramipril Azevedos;5 mg
Ramipril Farmoz;2.5 mg
Ramipril GP;2.5 mg
Ramipril Romace;2.5 mg
Ramipril Romace;2.5 mg
Ramipril Romace;2.5 mg
Ramipril Zentiva;5 mg
Risperidona Basi;0.5 mg
Risperidona Krka;0.5 mg
Risperidona Krka;0.5 mg
Ropinirol Genedec;0.5 mg
Ropinirol Generis Phar;0.5 mg
Serlin;50 mg
Sertralina Anova;50 mg
Sertralina Aserta;100 mg
Sertralina Aserta;50 mg
Sertralina Atral;50 mg
Sertralina Basi;50 mg
Sertralina Farmoz 100 mg Comprimidos;100 mg
Sertralina Farmoz 50 mg Comprimidos;50 mg
Sertralina Pensa;50 mg
Sertralina Quimedical;50 mg
Sertralina Sandoz 100 mg Comprimidos revestidos;100 mg
Sertralina Sandoz 50 mg Comprimidos revestidos;50 mg
Sertralina Tetrafarma 100 mg Comprimidos;100 mg
Sertralina Tetrafarma 50 mg Comprimidos;50 mg
Sertralina Vir;50 mg
Sertralina Wynn;50 mg
Sinvastatina Almus;10 mg
Sinvastatina Alter;10 mg
Sinvastatina Azevedos;10 mg
Sinvastatina Baldacci 10 mg Comprimidos Revestidos Por Película;10 mg
Sinvastatina Basi;10 mg
Sinvastatina Basi;10 mg
Sinvastatina Basi;10 mg
Sinvastatina Basi;10 mg
Sinvastatina Basi;10 mg
Sinvastatina Biolipe 10 mg Comprimidos Revestidos;10 mg
Sinvastatina Bluefish;10 mg
Sinvastatina Bluefish;10 mg
Sinvastatina Bluefish;20 mg
Sinvastatina Bluefish;20 mg
Sinvastatina Farmoz;10 mg
Sinvastatina Germed;10 mg
Sinvastatina GP;10 mg
Sinvastatina GP;10 mg
Sinvastatina Jaba;10 mg
Sinvastatina Lipaz 10 mg Comprimidos Revestidos por Película;10 mg
Sinvastatina Mylan;10 mg
Sinvastatina Mylan;10 mg
Sinvastatina Tecnigen;10 mg
Sinvastatina Tetrafarma;10 mg
Sinvastatina toLife 10 mg comprimidos revestidos;10 mg
Sinvastatina toLife 10 mg comprimidos revestidos;10 mg
Sinvastatina Zera 20 mg Comprimidos Revestidos;20 mg
Tenalgin;20 mg
Topiramato Aurovitas;200 mg
Topiramato Clindonim;50 mg
Topiramato Farmoz;50 mg
Topiramato Refta;50 mg
Topiramato toLife 200 mg Comprimidos;200 mg
Topiramato Tomix;50 mg
Trandolapril Generis;2 mg
Trimetazidina Ratiopharm;35 mg
Triplixam;5 mg + 1.25 mg + 10 mg
Atenolol Bluepharma;100 mg
Brexin;20 mg
Diplexil 1000;1000 mg
Ivabradina Mylan;5 mg
Losartan + Hidroclorotiazida Pharmakern;100 mg + 25 mg
Nimesulida Mylan;100 mg
Olanzapina Labesfal;2.5 mg
Olanzapina Teva;20 mg
Olanzapina toLife;5 mg
Pitavastatina ratiopharm;1 mg
Xanax Xr;1 mg
Xyzal;5 mg
Dorcalor;50 mg
Enalapril Hidroclorotiazida Bluepharma 20 mg + 12,5 mg Comprimidos;20 mg + 12.5 mg
Epinitril 5;5 mg/24 h
Glucose 10% Labesfal;100 mg/ml
Ibuprofeno Azevedos;600 mg
Ibuprofeno Sandoz;600 mg
Klimedix;2 mg + 1 mg
Olmesartan medoxomilo Alter;40 mg
Perindopril + Indapamida Mylan;2.5 mg + 0.625 mg
Profenid;100 mg/2 ml
Reuxen;500 mg
Sivales;20 mg
Terbinafina toLife 250 mg Comprimidos;250 mg
Zanipress;20 mg + 20 mg
Zanitek;20 mg + 20 mg
Ácido Alendrónico + Colecalciferol Pentafarma;70 mg + 5600 U.I.
Ainim;100 mg
Aulin;100 mg
Baycuten;0.4 mg/g + 10 mg/g
Candesartan Generis;8 mg
Donulide;100 mg
Fosinopril + Hidroclorotiazida Aurobindo;20 mg + 12.5 mg
Lisinopril Aurovitas;20 mg
Nimed;100 mg
Topiramato Bluepharma;25 mg
Ulcermin;1000 mg/5 ml
Beta-histina Pentafarma;24 mg
Blopress;16 mg + 12.5 mg
Candesartan + Hidroclorotiazida Azevedos;16 mg + 12.5 mg
Candesartan + Hidroclorotiazida Farmoz;16 mg + 12.5 mg
Dermofix;20 mg/g
Losartan Daquimed;12.5 mg
Naltrexona Destoxican 50 mg/20 ml Solução Oral;50 mg/20 ml
Pitavastatina Alter;1 mg
Sertopic;20 mg/g
Sinvastatina Baldacci 10 mg Comprimidos Revestidos Por Película;10 mg
Sinvastatina Farmoz;10 mg
Tansulosina Bluepharma;0.4 mg
Tramadol + Paracetamol Krka;75 mg + 650 mg
Tramal;50 mg
Ursofalk;250 mg
Amiodarona Alter;200 mg
Amiodarona Bluepharma;200 mg
Amiodarona GP 200 mg Comprimidos;200 mg
Amiodarona Mylan;200 mg
Amoxicilina + Ácido Clavulânico Sandoz 250 mg + 62,5 mg/5 ml Pó para susp. oral;250 mg/5 ml + 62.5 mg/5 ml
Carvedilol Mylan;12.5 mg
Ciprofloxacina Krka;250 mg
Ciprofloxacina Mylan;250 mg
Cloxam;1 mg
Ibuprofeno Labesfal;600 mg
Nitroderm TTS 5;5 mg/24 h
Olanzapina Aurovitas;5 mg
Pravastatina Mylan;10 mg
Serlin;100 mg
Sertralina Anova;100 mg
Sertralina Aserta;100 mg
Sertralina Azevedos;100 mg
Sertralina Farmoz 100 mg Comprimidos;100 mg
Sertralina Quimedical;100 mg
Sertralina Sandoz 100 mg Comprimidos revestidos;100 mg
Sertralina Sertabal;100 mg
Sertralina Tetrafarma 100 mg Comprimidos;100 mg
Sertralina ToLife;100 mg
Sinvastatina Bluefish;10 mg
Tridural;100 mg
Xanax Xr;2 mg
Augmentin Forte;250 mg/5 ml + 62.5 mg/5 ml
Bialzepam Retard;10 mg
Claritromicina Alter 250 mg Comprimidos Revestidos;250 mg
Claritromicina Basi;250 mg
Claritromicina Farmoz 250 mg Comprimidos Revestidos;250 mg
Claritromicina Mylan;250 mg
Claritromicina Tetrafarma 250 mg Comprimidos revestidos;250 mg
Claritromicina ToLife 250 mg Comprimidos Revestidos;250 mg
Clavamox 250;250 mg/5 ml + 62.5 mg/5 ml
Flucloxacilina Azevedos;500 mg
Lercanidipina Alter;20 mg
Lercanidipina Alter;20 mg
Metroderme;7.5 mg/g
Trazodona Farmoz;100 mg
Trazodona Generis;100 mg
Trazodona Labesfal;100 mg
Trazodona Ratiopharm;100 mg
Triticum;100 mg
Amoxicilina Labesfal;250 mg/5 ml
Coversyl 5 mg;5 mg
Levetiracetam Alter;250 mg
Levetiracetam Farmoz;250 mg
Levetiracetam ratiopharm;250 mg
Pravastatina Mylan;40 mg
Quetiapina Sandoz;200 mg
Reumoxican;20 mg
Rosuvastatina Bisten;5 mg
Surmontil 25;25 mg
Tansulosina Aristo;0.4 mg
Telmisartan Farmoz;80 mg
Telmisartan Generis Phar;80 mg
Tramadol Mylan;150 mg
Acabel Rapid;8 mg
Amlodipina Azevedos;5 mg
Anacervix Forte;600 mg + 15 mg
Asacol;20 mg/ml
Diltiazem Sandoz;300 mg
Feldene;20 mg
Flagentyl;500 mg
Lisinopril Germed 5 mg Comprimidos;5 mg
Lisinopril Jaba 5 mg Comprimidos;5 mg
Lisinopril Labesfal 5 mg Comprimidos;5 mg
Lisinopril toLife 5 mg Comprimidos;5 mg
Ogasto;15 mg
Perindopril Farmoz;4 mg
Perindopril Tensoliber;4 mg
Valsartan + Hidroclorotiazida Pentafarma;320 mg + 12.5 mg
Valsartan + Hidroclorotiazida Tetrafarma;320 mg + 12.5 mg
Alprazolam Mylan;0.5 mg
Alprazolam Sandoz;0.5 mg
Artex;5 mg
Copalia;5 mg + 80 mg
Dermofix;20 mg/g
Etoricoxib Pharmakern;120 mg
Exforge;5 mg + 80 mg
Glucose 5% Basi;50 mg/ml
Glucose 5% Basi;50 mg/ml
Motilium;1 mg/ml
Pantoprazol Tecnigen;40 mg
Perindopril + Indapamida Cinfa;8 mg + 2.5 mg
Sedoxil;1 mg
Sertopic;20 mg/g
Silodosina Generis;4 mg
Teveten Plus;600 mg + 12.5 mg
Zaldiar Efe;37.5 mg + 325 mg
Alprazolam Generis 1 mg Comprimidos;1 mg
Alprazolam Vitória;1 mg
Floxedol;1.5 mg/0.5 ml
Ibuprofeno Algik;600 mg
Klacid;250 mg
Lexotan;3 mg
Losartan + Hidroclorotiazida Cotiasar;100 mg + 25 mg
Losartan GP;50 mg
Olanzapina Ciclum;5 mg
Olanzapina Generis;5 mg
Olanzapina Sandoz;5 mg
Olmesartan medoxomilo + Hidroclorotiazida Farmoz;40 mg + 12.5 mg
Rinialer;10 mg
Terbinafina Almus;250 mg
Terbinafina Atral;250 mg
Terbinafina Aurovitas;250 mg
Terbinafina Ciclum;250 mg
Terbinafina Cinfa;250 mg
Terbinafina Generis 250 mg Comprimidos;250 mg
Terbinafina Germed 250 mg Comprimidos;250 mg
Terbinafina GP 250 mg Comprimidos;250 mg
Terbinafina Mylan;250 mg
Terbinafina ratiopharm 250 mg comprimidos;250 mg
Terbinafina Sandoz 250 mg Comprimidos;250 mg
Cefradur;1000 mg
Esomeprazol Basi;20 mg
Esomeprazol Ciclum;20 mg
Formoterol Broncotec 12 µg Pó para Inalação;12 µg
Formoterol Mylan;12 µg
Irbesartan + Hidroclorotiazida Generis;300 mg + 12.5 mg
Irbesartan + Hidroclorotiazida Stada;300 mg + 12.5 mg
Irbesartan + Hidroclorotiazida toLife;300 mg + 12.5 mg
Losartan Almus;100 mg
Losartan Farmoz;100 mg
Losartan Krka;100 mg
Losartan Sandoz;100 mg
Losartan Tecnigen;100 mg
Losartan Tetrafarma;100 mg
Losartan Tiasar;100 mg
Losartan ToLife;100 mg
Lovenox;60 mg/0.6 ml
Tiorfan Infantil;30 mg
Trazone OD;150 mg
Triticum OD;150 mg
Tromalyt GR;100 mg
Tromalyt GR;100 mg
Zomig Rapimelt;2.5 mg
Alfuzosina Aurobindo;10 mg
Amlodipina + Olmesartan medoxomilo Bluepharma;5 mg + 20 mg
Ansiten 10;10 mg
Arthrotec;50 mg + 0.2 mg
Atorvastatina Mepha;10 mg
Calcitab D;1500 mg + 400 U.I.
Candesartan + Hidroclorotiazida Farmoz;8 mg + 12.5 mg
Clebofex;0.5 mg
Finasterida GP;5 mg
Losartan + Hidroclorotiazida Sandoz;100 mg + 25 mg
Losartan + Hidroclorotiazida Tetrafarma;100 mg + 25 mg
Tramadol + Paracetamol Aristo;75 mg + 650 mg
Tramadol Aurovitas;100 mg
Tramadol Mylan;100 mg
Candesartan Krka;8 mg
Dimidon;150 mg
Mirtazapina Jaba;30 mg
Olmesartan medoxomilo + Hidroclorotiazida Zentiva;40 mg + 12.5 mg
Perindopril + Indapamida Ratiopharm;2 mg + 0.625 mg
Raloxifeno Aurobindo;60 mg
Sinvastatina GP;10 mg
Terricil;5 mg/g
Blopress;8 mg
Candesartan Bluepharma;8 mg
Candesartan Ratiopharm;8 mg
Candesartan Sandoz;8 mg
Candesartan toLife;8 mg
Cloxam;2 mg
Escitalopram Clamed;10 mg
Etolyn;600 mg
Ludiomil;25 mg
Pioglitazona Generis;45 mg
Pioglitazona Ratiopharm;45 mg
Quetiapina Mylan;300 mg
Tansulosina Aristo;0.4 mg
Tansulosina Aristo;0.4 mg
Tansulosina Generis 0,4 mg Cápsulas de libertação prolongada;0.4 mg
Tansulosina Sandoz 0,4 mg Cápsulas de Libertação Prolongada;0.4 mg
Tansulosina Sandoz 0,4 mg Cápsulas de Libertação Prolongada;0.4 mg
Tansulosina Vitória 0,4 mg Cápsulas de Libertação Prolongada;0.4 mg
Tansulosina Vitória 0,4 mg Cápsulas de Libertação Prolongada;0.4 mg
Xanax;0.25 mg
Xanax;0.5 mg
Atarax;25 mg
Co-Diovan;80 mg + 12.5 mg
Co-Tareg;80 mg + 12.5 mg
Concor;5 mg
Ibuprofeno Alter 600 mg Comprimidos Revestidos;600 mg
Kestine;10 mg
Losartan Tecnigen;100 mg
Paliperidona Ratiopharm;3 mg
Rabeprazol Aurovitas;10 mg
Rabeprazol Azevedos;10 mg
Rabeprazol Ciclum;10 mg
Rabeprazol Generis;10 mg
Rabeprazol Sandoz;10 mg
Ramipril Labesfal;2.5 mg
Ramipril toLife;2.5 mg
Sinvastatina Aurovitas;20 mg
Venlafaxina Aurobindo;37.5 mg
Venlafaxina Azevedos;150 mg
Venlafaxina Bluepharma;150 mg
Venlafaxina Krka;150 mg
Ácido valpróico Aurovitas;300 mg
Amlodipina Generis 10 mg Comprimidos;10 mg
Amoxicilina + Ácido clavulânico Krka;500 mg + 125 mg
Candesartan + Hidroclorotiazida Anova;16 mg + 12.5 mg
Cetirizina Aristo;1 mg/ml
Desdek;1 mg/g
Desloratadina Azevedos;0.5 mg/ml
Doxican;20 mg/2 ml
Etoricoxib Azevedos;60 mg
Fosmol;3000 mg
Lorazepam Vitória;1 mg
Losartan Daquimed;12.5 mg
Lovenox;20 mg/0.2 ml
Movexen;250 mg
Movexen;500 mg
Naproxeno Aurobindo;500 mg
Ramipril + Hidroclorotiazida Krka;5 mg + 25 mg
Sinvastatina Aurovitas;10 mg
Sinvastatina Azevedos;10 mg
Sinvastatina Biolipe 10 mg Comprimidos Revestidos;10 mg
Sinvastatina Generis;10 mg
Sinvastatina Germed;10 mg
Sinvastatina Labesfal;10 mg
Sinvastatina Lipaz 10 mg Comprimidos Revestidos por Película;10 mg
Sinvastatina Pharmakern;10 mg
Sinvastatina Stada;10 mg
Sinvastatina Vitória;10 mg
Topiramato Azevedos;25 mg
Tramadol + Paracetamol Pentafarma Odis;37.5 mg + 325 mg
Venlafaxina Anova;37.5 mg
Venlafaxina Anova;37.5 mg
Voltaren;50 mg
Xanax Xr;0.5 mg
Celecoxib Farmoz;200 mg
Celecoxib Mylan;200 mg
Dutasterida Farmoz;0.5 mg
Dutasterida Pentafarma;0.5 mg
Dutasterida Ratiopharm;0.5 mg
Ibuprofeno Mylan;400 mg
Losartan + Hidroclorotiazida Farmoz;50 mg + 12.5 mg
Moxifloxacina Krka;400 mg
Salimette;0.075 mg
Stugeron Forte;75 mg
Tri-Gynera;Associação
Tri-Minulet;Associação
Vagopax;3.2 mg
Asutam;10 mg + 10 mg
Asutam;10 mg + 5 mg
Aulin;100 mg
Cardipril;5 mg
Dolocalma;575 mg
Enalapril + Hidroclorotiazida  Vitória;20 mg + 12.5 mg
Meloxicam Melpor;15 mg
Omeprazol Uqfar;20 mg
Pregabalina Bluepharma;50 mg
Seltrix;250 mg
Sertralina Somidal 50 mg Comprimidos Revestidos;50 mg
Sinvastatina + Ezetimiba Generis;10 mg + 10 mg
Tobradex;1 mg/ml + 3 mg/ml
Ácido Acetilsalicílico Aurovitas;100 mg
Ácido Acetilsalicílico Aurovitas;100 mg
Ácido Acetilsalicílico Aurovitas;100 mg
Amoxicilina Aurobindo;1000 mg
Atorvastatina Ciclum;40 mg
Atorvastatina TAD;40 mg
Brexin;20 mg
Dol-U-Ron;40 mg/ml + 1 mg/ml
Donepezilo Alter Genéricos;5 mg
Etinilestradiol + Gestodeno Dorinette;0.03 mg + 0.075 mg
Etoricoxib Generis;90 mg
Ibuprofeno Generis 600 mg Comprimidos Revestidos;600 mg
Ibuprofeno Ratiopharm 600 mg Comprimidos Revestidos;600 mg
Levocetirizina Krka;5 mg
Lisinopril Basi;5 mg
Mirtazapina Aurobindo;15 mg
Montelucaste Ratiopharm;4 mg
Ondolen Forte;50 mg + 50 mg
Prozac;20 mg
Topiramato Generis Phar;25 mg
Topiramato Wynn;25 mg
Alprazolam Bluepharma 1 mg Comprimidos;1 mg
Amlodipina Azevedos;10 mg
Carivalan;6.25 mg + 5 mg
Esomeprazol Grünenthal;20 mg
Hytacand 16 mg;16 mg + 12.5 mg
Ibuprofeno Alter 600 mg Comprimidos Revestidos;600 mg
Levetiracetam Vitória;500 mg
Montelucaste Valnuen;10 mg
Movalis;7.5 mg
Nexium;20 mg
Olmesartan medoxomilo Krka;20 mg
Sabril;500 mg
Carvedilol Vitória;25 mg
Cilazapril + Hidroclorotiazida Krka;5 mg + 12.5 mg
Irbesartan + Hidroclorotiazida Generis;150 mg + 12.5 mg
Irbesartan + Hidroclorotiazida toLife;150 mg + 12.5 mg
Rasagilina Bluepharma;1 mg
Sinvastatina Pharmakern;20 mg
Tecnosal;300 mg
Alprazolam Bluepharma 2 mg Comprimidos de libertação modificada;2 mg
Amoxicilina Labesfal;500 mg/5 ml
Azitromicina Bluepharma;500 mg
Azyter;3.75 mg/0.25 g
Enalapril + Lercanidipina Alter;10 mg + 10 mg
Fenofibrato Generis;267 mg
Fenofibrato Zentiva;267 mg
Hipotensil;25 mg
Influvac;Associação
Lamotrigina toLife;50 mg
Perindopril Azevedos;4 mg
Perindopril Sandoz;4 mg
Pregabalina Tetrafarma;75 mg
Ramipril + Hidroclorotiazida Romazide;5 mg + 25 mg
Semonic;50 mg
Sinvastatina Tecnigen;20 mg
Tramadol + Paracetamol Aristo;37.5 mg + 325 mg
Tramadol Basi;100 mg/2 ml
Venlafaxina Krka;75 mg
Alprazolam Mylan;1 mg
